"scn","year","variable","description","unit","value","met"
"harvest_85_1day_above",1934,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.20658423534284,"met8"
"harvest_85_1day_above",1935,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.199286850790183,"met8"
"harvest_85_1day_above",1936,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.281549504647652,"met8"
"harvest_85_1day_above",1937,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.29860516389211,"met8"
"harvest_85_1day_above",1938,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.237764569620291,"met8"
"harvest_85_1day_above",1939,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0660682953894138,"met8"
"harvest_85_1day_above",1940,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.148750709059338,"met8"
"harvest_85_1day_above",1941,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0941632414857546,"met8"
"harvest_85_1day_above",1942,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.144257956494888,"met8"
"harvest_85_1day_above",1943,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.216669427851836,"met8"
"harvest_85_1day_above",1944,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.184991125017405,"met8"
"harvest_85_1day_above",1945,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17996887365977,"met8"
"harvest_85_1day_above",1946,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.252477681885163,"met8"
"harvest_85_1day_above",1947,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.264360470076402,"met8"
"harvest_85_1day_above",1948,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.227789629250765,"met8"
"harvest_85_1day_above",1949,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0723937588433425,"met8"
"harvest_85_1day_above",1950,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.14492156667014,"met8"
"harvest_85_1day_above",1951,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0700335136304299,"met8"
"harvest_85_1day_above",1952,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.132152778406938,"met8"
"harvest_85_1day_above",1953,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.208582599957784,"met8"
"harvest_85_1day_above",1954,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.168674791852633,"met8"
"harvest_85_1day_above",1955,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.162396259605885,"met8"
"harvest_85_1day_above",1956,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.22944517681996,"met8"
"harvest_85_1day_above",1957,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.242395617067814,"met8"
"harvest_85_1day_above",1958,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.202520944178104,"met8"
"harvest_85_1day_above",1959,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0540515897640338,"met8"
"harvest_85_1day_above",1960,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.128930014868577,"met8"
"harvest_85_1day_above",1961,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0554779109855493,"met8"
"harvest_85_1day_above",1962,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.11450594291091,"met8"
"harvest_85_1day_above",1963,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.195475559681654,"met8"
"harvest_85_1day_above",1964,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.152918329151968,"met8"
"harvest_85_1day_above",1965,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.147587849448125,"met8"
"harvest_85_1day_above",1966,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.215458601713181,"met8"
"harvest_85_1day_above",1967,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.227837273230155,"met8"
"harvest_85_1day_above",1968,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.190596638868252,"met8"
"harvest_85_1day_above",1969,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0469008409418166,"met8"
"harvest_85_1day_above",1970,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.118787003060182,"met8"
"harvest_85_1day_above",1971,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0470652220149835,"met8"
"harvest_85_1day_above",1972,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.10367892558376,"met8"
"harvest_85_1day_above",1973,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.187336078534524,"met8"
"harvest_85_1day_above",1974,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.142856113302211,"met8"
"harvest_85_1day_above",1975,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.138904868314664,"met8"
"harvest_85_1day_above",1976,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.203826357920965,"met8"
"harvest_85_1day_above",1977,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217970109234254,"met8"
"harvest_85_1day_above",1978,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.182537984102964,"met8"
"harvest_85_1day_above",1979,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.126392338424921,"met8"
"harvest_85_1day_above",1980,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0531299362579982,"met8"
"harvest_85_1day_above",1981,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.102506396671136,"met8"
"harvest_85_1day_above",1982,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.19083517541488,"met8"
"harvest_85_1day_above",1983,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.143522798704604,"met8"
"harvest_85_1day_above",1984,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13780023654302,"met8"
"harvest_85_1day_above",1985,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.209119102607171,"met8"
"harvest_85_1day_above",1986,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.222153823822737,"met8"
"harvest_85_1day_above",1987,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.172209496299426,"met8"
"harvest_85_1day_above",1988,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.025526427042981,"met8"
"harvest_85_1day_above",1989,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0380876619989673,"met8"
"harvest_85_1day_above",1990,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0571158255139987,"met8"
"harvest_85_1day_above",1991,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0518819508142769,"met8"
"harvest_85_1day_above",1992,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.105487518012524,"met8"
"harvest_85_1day_above",1993,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.182285978148381,"met8"
"harvest_85_1day_above",1994,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.152444134155909,"met8"
"harvest_85_1day_above",1995,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.146719338993231,"met8"
"harvest_85_1day_above",1996,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0919852300236622,"met8"
"harvest_85_1day_above",1997,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13799622717003,"met8"
"harvest_85_1day_above",1998,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.250167368135105,"met8"
"harvest_85_1day_above",1999,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.189429384966691,"met8"
"harvest_85_1day_above",2000,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217380336175362,"met8"
"harvest_85_1day_above",2001,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243320773045222,"met8"
"harvest_85_1day_above",2002,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.139000402142604,"met8"
"harvest_85_1day_above",2003,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0503495698794723,"met8"
"harvest_85_1day_above",2004,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.120208917185664,"met8"
"harvest_85_1day_above",2005,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.242759643743436,"met8"
"harvest_85_1day_above",2006,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.277597988024354,"met8"
"harvest_85_1day_above",2007,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.264629708292584,"met8"
"harvest_85_1day_above",2008,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.283012725412846,"met8"
"harvest_85_1day_above",2009,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243748181499541,"met8"
"harvest_85_1day_above",2010,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.275258951199551,"met8"
"harvest_85_1day_above",2011,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.267714038491249,"met8"
"harvest_85_1day_above",2012,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.26373548200354,"met8"
"harvest_85_1day_above",2013,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.253528900289287,"met8"
"harvest_85_1day_above",2014,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.232955177935461,"met8"
"harvest_85_1day_above",2015,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.197127922438085,"met8"
"harvest_85_1day_above",2016,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.155564020077388,"met8"
"harvest_85_1day_above",2017,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.133139428372184,"met8"
"harvest_85_1day_above",2018,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.127996794258555,"met8"
"harvest_85_1day_above",2019,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0459477639136215,"met8"
"harvest_85_1day_above",2020,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0735048453013102,"met8"
"harvest_85_1day_above",2021,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0859494771187504,"met8"
"harvest_85_1day_above",2022,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0944334014008443,"met8"
"harvest_85_1day_above",2023,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.101397493078063,"met8"
"harvest_85_1day_above",2024,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.106861432082951,"met8"
"harvest_85_1day_above",2025,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.111951113212854,"met8"
"harvest_85_1day_above",2026,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.115676268935204,"met8"
"harvest_85_1day_above",2027,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.118844245870908,"met8"
"harvest_85_1day_above",2028,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.121351767486582,"met8"
"harvest_85_1day_above",2029,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.123526005384823,"met8"
"harvest_85_1day_above",2030,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.125235825777054,"met8"
"harvest_85_1day_above",2031,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.110994458819429,"met8"
"harvest_85_1day_above",2032,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0981451061864694,"met8"
"harvest_85_1day_above",2033,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0778944765528043,"met8"
"harvest_85_1day_above",2034,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.150237390150627,"met8"
"harvest_85_1day_above",2035,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.107249741287281,"met8"
"harvest_85_1day_above",2036,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.105065484841665,"met8"
"harvest_85_1day_above",2037,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.157678627719482,"met8"
"harvest_85_1day_above",2038,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.168994444111983,"met8"
"harvest_85_1day_above",2039,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.166515337924163,"met8"
"harvest_85_1day_above",2040,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0815758801375826,"met8"
"harvest_85_1day_above",2041,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0921497090409199,"met8"
"harvest_85_1day_above",2042,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0470307072003682,"met8"
"harvest_85_1day_above",2043,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0781205892562866,"met8"
"harvest_85_1day_above",2044,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.161515255769094,"met8"
"harvest_85_1day_above",2045,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.114954992973556,"met8"
"harvest_85_1day_above",2046,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.112311660001675,"met8"
"harvest_85_1day_above",2047,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.170063942670822,"met8"
"harvest_85_1day_above",2048,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.180818253507217,"met8"
"harvest_85_1day_above",1901,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.00581051404959454,"met8"
"harvest_85_1day_above",1902,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0127045046565322,"met8"
"harvest_85_1day_above",1903,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0245553750032625,"met8"
"harvest_85_1day_above",1904,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0423212292295998,"met8"
"harvest_85_1day_above",1905,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0652283672730085,"met8"
"harvest_85_1day_above",1906,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0989567281482884,"met8"
"harvest_85_1day_above",1907,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.139203315869062,"met8"
"harvest_85_1day_above",1908,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.203720156165727,"met8"
"harvest_85_1day_above",1909,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.252924824113109,"met8"
"harvest_85_1day_above",1910,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.264959980550252,"met8"
"harvest_85_1day_above",1911,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.326144946841332,"met8"
"harvest_85_1day_above",1912,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.385763275087151,"met8"
"harvest_85_1day_above",1913,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.447949609963124,"met8"
"harvest_85_1day_above",1914,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.505106873473978,"met8"
"harvest_85_1day_above",1915,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.532777801784041,"met8"
"harvest_85_1day_above",1916,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.613182612423228,"met8"
"harvest_85_1day_above",1917,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.672392712516408,"met8"
"harvest_85_1day_above",1918,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.772707801054587,"met8"
"harvest_85_1day_above",1919,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.658853902976183,"met8"
"harvest_85_1day_above",1920,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.454329317359048,"met8"
"harvest_85_1day_above",1921,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.275852197290733,"met8"
"harvest_85_1day_above",1922,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.316650681723735,"met8"
"harvest_85_1day_above",1923,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.406600490267834,"met8"
"harvest_85_1day_above",1924,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.434209427541041,"met8"
"harvest_85_1day_above",1925,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435561353527771,"met8"
"harvest_85_1day_above",1926,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.509386539697129,"met8"
"harvest_85_1day_above",1927,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.554142363143807,"met8"
"harvest_85_1day_above",1928,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.546667105584623,"met8"
"harvest_85_1day_above",1929,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.325909450810105,"met8"
"harvest_85_1day_above",1930,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.349106338319593,"met8"
"harvest_85_1day_above",1931,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.266220205347967,"met8"
"harvest_85_1day_above",1932,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.360510453205562,"met8"
"harvest_85_1day_above",1933,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.437208742721752,"met8"
"harvest_85_1day_above",1934,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.456049783345284,"met8"
"harvest_85_1day_above",1935,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.449777563545689,"met8"
"harvest_85_1day_above",1936,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.52683082672438,"met8"
"harvest_85_1day_above",1937,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.571371062278705,"met8"
"harvest_85_1day_above",1938,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.503743949019476,"met8"
"harvest_85_1day_above",1939,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.286180383088334,"met8"
"harvest_85_1day_above",1940,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.304244019701584,"met8"
"harvest_85_1day_above",1941,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.270334180211206,"met8"
"harvest_85_1day_above",1942,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.353411339209547,"met8"
"harvest_85_1day_above",1943,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.417709318230805,"met8"
"harvest_85_1day_above",1944,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.434900435935097,"met8"
"harvest_85_1day_above",1945,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.430033146219383,"met8"
"harvest_85_1day_above",1946,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.497231911691112,"met8"
"harvest_85_1day_above",1947,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.533325613191377,"met8"
"harvest_85_1day_above",1948,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.49720346643549,"met8"
"harvest_85_1day_above",1949,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.309506799638362,"met8"
"harvest_85_1day_above",1950,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.334443463689683,"met8"
"harvest_85_1day_above",1951,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.259350184334197,"met8"
"harvest_85_1day_above",1952,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.351774774439802,"met8"
"harvest_85_1day_above",1953,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.42096768207337,"met8"
"harvest_85_1day_above",1954,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435001070231335,"met8"
"harvest_85_1day_above",1955,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.428250952319251,"met8"
"harvest_85_1day_above",1956,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.490500434554123,"met8"
"harvest_85_1day_above",1957,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.525577424496453,"met8"
"harvest_85_1day_above",1958,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.48610662989216,"met8"
"harvest_85_1day_above",1959,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.306568043929134,"met8"
"harvest_85_1day_above",1960,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.330767641558562,"met8"
"harvest_85_1day_above",1961,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.258249687695968,"met8"
"harvest_85_1day_above",1962,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.350195734591931,"met8"
"harvest_85_1day_above",1963,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.418080529205706,"met8"
"harvest_85_1day_above",1964,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.430753915651552,"met8"
"harvest_85_1day_above",1965,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.423832437931428,"met8"
"harvest_85_1day_above",1966,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.48630710252067,"met8"
"harvest_85_1day_above",1967,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.519356830057953,"met8"
"harvest_85_1day_above",1968,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.482231088314931,"met8"
"harvest_85_1day_above",1969,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.309004705596116,"met8"
"harvest_85_1day_above",1970,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.328334614857404,"met8"
"harvest_85_1day_above",1971,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.256723451387951,"met8"
"harvest_85_1day_above",1972,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.347733540488653,"met8"
"harvest_85_1day_above",1973,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.41491530941693,"met8"
"harvest_85_1day_above",1974,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.426733300826595,"met8"
"harvest_85_1day_above",1975,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.42025905028449,"met8"
"harvest_85_1day_above",1976,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.479607934796921,"met8"
"harvest_85_1day_above",1977,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.512773839876564,"met8"
"harvest_85_1day_above",1978,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.477533997063429,"met8"
"harvest_85_1day_above",1979,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.379932297882341,"met8"
"harvest_85_1day_above",1980,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.282476098177515,"met8"
"harvest_85_1day_above",1981,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.360885135182088,"met8"
"harvest_85_1day_above",1982,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.426880285920602,"met8"
"harvest_85_1day_above",1983,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.43809415329961,"met8"
"harvest_85_1day_above",1984,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.428337660911657,"met8"
"harvest_85_1day_above",1985,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.493079167001691,"met8"
"harvest_85_1day_above",1986,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.527251998425844,"met8"
"harvest_85_1day_above",1987,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.473626958357565,"met8"
"harvest_85_1day_above",1988,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.293515929193508,"met8"
"harvest_85_1day_above",1989,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.237983450286506,"met8"
"harvest_85_1day_above",1990,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.269970573908614,"met8"
"harvest_85_1day_above",1991,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.280860536978311,"met8"
"harvest_85_1day_above",1992,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.317758374423695,"met8"
"harvest_85_1day_above",1993,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435586977843025,"met8"
"harvest_85_1day_above",1994,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.425186654491422,"met8"
"harvest_85_1day_above",1995,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.423157882949987,"met8"
"harvest_85_1day_above",1996,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.369354021277404,"met8"
"harvest_85_1day_above",1997,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.424715752229759,"met8"
"harvest_85_1day_above",1998,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.562384932334606,"met8"
"harvest_85_1day_above",1999,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.516726882679723,"met8"
"harvest_85_1day_above",2000,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.519775546259726,"met8"
"harvest_85_1day_above",2001,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.584093405316357,"met8"
"harvest_85_1day_above",2002,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.47606065228606,"met8"
"harvest_85_1day_above",2003,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.33037332436172,"met8"
"harvest_85_1day_above",2004,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.361111404883264,"met8"
"harvest_85_1day_above",2005,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.539948070344253,"met8"
"harvest_85_1day_above",2006,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.637979939757495,"met8"
"harvest_85_1day_above",2007,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.638829471159146,"met8"
"harvest_85_1day_above",2008,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.650666536634549,"met8"
"harvest_85_1day_above",2009,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.620704997947788,"met8"
"harvest_85_1day_above",2010,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.673246219572498,"met8"
"harvest_85_1day_above",2011,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.675394763656353,"met8"
"harvest_85_1day_above",2012,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.670265485498798,"met8"
"harvest_85_1day_above",2013,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.655761106278315,"met8"
"harvest_85_1day_above",2014,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.625840699651171,"met8"
"harvest_85_1day_above",2015,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.572858697491207,"met8"
"harvest_85_1day_above",2016,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.507962836427332,"met8"
"harvest_85_1day_above",2017,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.464694581842875,"met8"
"harvest_85_1day_above",2018,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.448274199212382,"met8"
"harvest_85_1day_above",2019,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.324410067971452,"met8"
"harvest_85_1day_above",2020,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.347334932904573,"met8"
"harvest_85_1day_above",2021,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.365215253545815,"met8"
"harvest_85_1day_above",2022,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.377176551056914,"met8"
"harvest_85_1day_above",2023,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.38625459456224,"met8"
"harvest_85_1day_above",2024,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.393231797396179,"met8"
"harvest_85_1day_above",2025,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.399164536478848,"met8"
"harvest_85_1day_above",2026,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.403580322009154,"met8"
"harvest_85_1day_above",2027,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.407076818229043,"met8"
"harvest_85_1day_above",2028,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.409824703886533,"met8"
"harvest_85_1day_above",2029,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.411901321993744,"met8"
"harvest_85_1day_above",2030,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.413507045205044,"met8"
