"scn","year","variable","description","unit","treatment","met","baseline","value","severity"
"harvest_85",18,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.2631655846391,1981,4.30115527138864,-0.0088716750709912,"85 %"
"harvest_45",19,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.29249894314374,1981,4.29730828843254,-0.00111977967879413,"45 %"
"harvest_65",19,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28897384910904,1981,4.29730828843254,-0.00194133894217771,"65 %"
"harvest_85",19,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.26095972525349,1981,4.29730828843254,-0.0084944247322714,"85 %"
"harvest_45",20,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.29068062994708,1981,4.29068508978957,-1.03942487380611e-06,"45 %"
"harvest_65",20,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.29004417069232,1981,4.29068508978957,-0.000149385694149406,"65 %"
"harvest_85",20,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.26590625417961,1981,4.29068508978957,-0.0057917700823077,"85 %"
"harvest_45",21,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28559579979176,1981,4.29241509329086,-0.00158994783771123,"45 %"
"harvest_65",21,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.2837940366931,1981,4.29241509329086,-0.00201045925324716,"65 %"
"harvest_85",21,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27283804622615,1981,4.29241509329086,-0.00457127905899396,"85 %"
"harvest_45",22,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.29171934493356,1981,4.29195684494784,-5.53375987365295e-05,"45 %"
"harvest_65",22,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28669668285548,1981,4.29195684494784,-0.00122633761453197,"65 %"
"harvest_85",22,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27583831852688,1981,4.29195684494784,-0.00376258888765285,"85 %"
"harvest_45",23,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28818069301779,1981,4.29299061245593,-0.0011210404199257,"45 %"
"harvest_65",23,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.2889289944885,1981,4.29299061245593,-0.000946552393102847,"65 %"
"harvest_85",23,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27712731186841,1981,4.29299061245593,-0.00370200710062872,"85 %"
"harvest_45",24,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28939894794036,1981,4.28513475822895,0.000994617365577872,"45 %"
"harvest_65",24,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28750278356358,1981,4.28513475822895,0.000552461336039317,"65 %"
"harvest_85",24,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.2789994173929,1981,4.28513475822895,-0.00143279910376116,"85 %"
"harvest_45",25,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.283231666229,1981,4.28264541020269,0.00013688172781241,"45 %"
"harvest_65",25,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27744784181622,1981,4.28264541020269,-0.00121437205698245,"65 %"
"harvest_85",25,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.2758759491363,1981,4.28264541020269,-0.00158192337060822,"85 %"
"harvest_45",26,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28272979696295,1981,4.28618389340855,-0.000806192420064432,"45 %"
"harvest_65",26,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28848615420551,1981,4.28618389340855,0.000536991123739979,"65 %"
"harvest_85",26,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28066661640202,1981,4.28618389340855,-0.00128805277108828,"85 %"
"harvest_45",27,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28048451941883,1981,4.28310221714873,-0.000611355473344695,"45 %"
"harvest_65",27,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28702488654554,1981,4.28310221714873,0.000915428586597101,"65 %"
"harvest_85",27,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27992101270874,1981,4.28310221714873,-0.000743009682666765,"85 %"
"harvest_45",28,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27965575805587,1981,4.28277127999055,-0.000727719385713622,"45 %"
"harvest_65",28,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28712404041131,1981,4.28277127999055,0.00101582589572585,"65 %"
"harvest_85",28,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28726736577133,1981,4.28277127999055,0.00104925692382878,"85 %"
"harvest_45",29,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.2775935099053,1981,4.27557992515271,0.000470839228288298,"45 %"
"harvest_65",29,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28219262452333,1981,4.27557992515271,0.0015454256696705,"65 %"
"harvest_85",29,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27500854159664,1981,4.27557992515271,-0.000133647773867664,"85 %"
"harvest_45",30,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28362499375298,1981,4.27578036570736,0.00183298486578563,"45 %"
"harvest_65",30,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.28070855938,1981,4.27578036570736,0.00115191973266828,"65 %"
"harvest_85",30,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.27900096259469,1981,4.27578036570736,0.000752934976566763,"85 %"
"harvest_45",0,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",-0.59397647011333,1983,-0.557299505821185,0.0637368981366371,"45 %"
"harvest_65",0,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",-0.622161425618896,1983,-0.557299505821185,0.110096777948842,"65 %"
"harvest_85",0,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",-0.664837530827064,1983,-0.557299505821185,0.176439888422839,"85 %"
"harvest_45",1,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.36457670668589,1983,2.90154816548538,-0.204645421161686,"45 %"
"harvest_65",1,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.86517026522834,1983,2.90154816548538,-0.441892100755253,"65 %"
"harvest_85",1,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.34444917204685,1983,2.90154816548538,-0.769260053053718,"85 %"
"harvest_45",2,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.07320857264792,1983,2.31532154549206,-0.110451132125386,"45 %"
"harvest_65",2,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.71673995964093,1983,2.31532154549206,-0.299121454401216,"65 %"
"harvest_85",2,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.30681750595691,1983,2.31532154549206,-0.571953777729702,"85 %"
"harvest_45",3,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.0784599306478,1983,2.2255212322487,-0.0683639483573453,"45 %"
"harvest_65",3,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.77792098274681,1983,2.2255212322487,-0.224546455413588,"65 %"
"harvest_85",3,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.38532588887694,1983,2.2255212322487,-0.474055739079039,"85 %"
"harvest_45",4,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.07087632362943,1983,2.2068347863627,-0.0635874031114515,"45 %"
"harvest_65",4,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.82878093216397,1983,2.2068347863627,-0.187909677967614,"65 %"
"harvest_85",4,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.45755426142673,1983,2.2068347863627,-0.414799397893368,"85 %"
"harvest_45",5,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.08688242065889,1983,2.19038453589497,-0.0484058280006943,"45 %"
"harvest_65",5,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.89034032236487,1983,2.19038453589497,-0.147320237976282,"65 %"
"harvest_85",5,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.52650216326362,1983,2.19038453589497,-0.361098165250035,"85 %"
"harvest_45",6,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.06634664859087,1983,2.19224011820959,-0.0591417621284022,"45 %"
"harvest_65",6,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.98339097652233,1983,2.19224011820959,-0.100115911805346,"65 %"
"harvest_85",6,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.59250525301395,1983,2.19224011820959,-0.319615499010575,"85 %"
"harvest_45",7,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.06938842735626,1983,2.19186786459552,-0.0575009686156138,"45 %"
"harvest_65",7,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.99373932000779,1983,2.19186786459552,-0.094742155717827,"65 %"
"harvest_85",7,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.65400089264805,1983,2.19186786459552,-0.281556950226761,"85 %"
"harvest_45",8,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.07426222162536,1983,2.19242551107795,-0.0554029356497338,"45 %"
"harvest_65",8,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.00434716815572,1983,2.19242551107795,-0.0896900644428569,"65 %"
"harvest_85",8,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.71320496559561,1983,2.19242551107795,-0.246642605076237,"85 %"
"harvest_45",9,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.1001534002681,1983,2.19540669887804,-0.0443569237827949,"45 %"
"harvest_65",9,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.03249370454603,1983,2.19540669887804,-0.0771038485503253,"65 %"
"harvest_85",9,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.75911904831925,1983,2.19540669887804,-0.221554170580996,"85 %"
"harvest_45",10,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.08911414492716,1983,2.19767146323635,-0.0506582520111267,"45 %"
"harvest_65",10,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.01928073873594,1983,2.19767146323635,-0.0846569959620092,"65 %"
"harvest_85",10,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.79469886917187,1983,2.19767146323635,-0.202561127074698,"85 %"
"harvest_45",11,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.09024233712002,1983,2.19758207929314,-0.0500776910637493,"45 %"
"harvest_65",11,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.02811220330449,1983,2.19758207929314,-0.080252289822156,"65 %"
"harvest_85",11,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.8291106524006,1983,2.19758207929314,-0.18352783466292,"85 %"
"harvest_45",12,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.09465643980733,1983,2.197758601477,-0.0480484741257249,"45 %"
"harvest_65",12,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.03103011626925,1983,2.197758601477,-0.0788949127221331,"65 %"
"harvest_85",12,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.86046419161356,1983,2.197758601477,-0.166612001533995,"85 %"
"harvest_45",13,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.11945804479508,1983,2.20031881463089,-0.0374418488512771,"45 %"
"harvest_65",13,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.04856626859412,1983,2.20031881463089,-0.0714620983106986,"65 %"
"harvest_85",13,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.88576455685709,1983,2.20031881463089,-0.154268926485278,"85 %"
"harvest_45",14,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.10684810477766,1983,2.20311748527521,-0.0446803546061167,"45 %"
"harvest_65",14,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.03131990209636,1983,2.20311748527521,-0.0811876162302357,"65 %"
"harvest_85",14,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.90924907414118,1983,2.20311748527521,-0.143163386220785,"85 %"
"harvest_45",15,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.1125127860112,1983,2.20348592655255,-0.0421624856382994,"45 %"
"harvest_65",15,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.03170690050537,1983,2.20348592655255,-0.0811643409837581,"65 %"
"harvest_85",15,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.91893967659912,1983,2.20348592655255,-0.138267836697632,"85 %"
"harvest_45",16,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.11803735707304,1983,2.20321326419813,-0.039426984474053,"45 %"
"harvest_65",16,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.03727164029526,1983,2.20321326419813,-0.0783053879291836,"65 %"
"harvest_85",16,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.92655424121659,1983,2.20321326419813,-0.134183829394233,"85 %"
"harvest_45",17,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.13823815761993,1983,2.20438099598309,-0.0304645429302444,"45 %"
"harvest_65",17,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.06320883852226,1983,2.20438099598309,-0.0661842825761514,"65 %"
"harvest_85",17,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.95044855798295,1983,2.20438099598309,-0.122387366184455,"85 %"
"harvest_45",18,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.12419780379752,1983,2.20667286166818,-0.0380916616708781,"45 %"
"harvest_65",18,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.04787812509053,1983,2.20667286166818,-0.074681692505988,"65 %"
"harvest_85",18,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.93294543815959,1983,2.20667286166818,-0.132440915359777,"85 %"
"harvest_45",19,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.12882791969129,1983,2.20747920514076,-0.0362796775363386,"45 %"
"harvest_65",19,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.05321677491314,1983,2.20747920514076,-0.0724435115551039,"65 %"
"harvest_85",19,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.93382328919658,1983,2.20747920514076,-0.132352211132856,"85 %"
"harvest_45",20,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.14966439579136,1983,2.20838226454249,-0.0269485055126573,"45 %"
"harvest_65",20,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.05968942183044,1983,2.20838226454249,-0.0697050351539661,"65 %"
"harvest_85",20,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.9324504430071,1983,2.20838226454249,-0.133471383317551,"85 %"
"harvest_45",21,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.15112843852367,1983,2.20653722246559,-0.0254318594675457,"45 %"
"harvest_65",21,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.08311637545685,1983,2.20653722246559,-0.0575593891695638,"65 %"
"harvest_85",21,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.94817626584458,1983,2.20653722246559,-0.124530732372857,"85 %"
"harvest_45",22,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.15373191268942,1983,2.20887052582508,-0.0252791998294765,"45 %"
"harvest_65",22,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.06903423513247,1983,2.20887052582508,-0.0653993652679635,"65 %"
"harvest_85",22,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.92592235032366,1983,2.20887052582508,-0.13707631458673,"85 %"
"harvest_45",23,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.15636982429881,1983,2.21215019988134,-0.0255388127091594,"45 %"
"harvest_65",23,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.074598195351,1983,2.21215019988134,-0.0641974895148382,"65 %"
"harvest_85",23,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.01298781017288,1983,2.21215019988134,-0.0943448925651512,"85 %"
"harvest_45",24,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.15817940376453,1983,2.21073399521919,-0.0240595872670333,"45 %"
"harvest_65",24,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.08005623992389,1983,2.21073399521919,-0.0609296531494454,"65 %"
"harvest_85",24,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.99343555524427,1983,2.21073399521919,-0.103465025047409,"85 %"
"harvest_45",25,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.16110397334445,1983,2.21180170617977,-0.0231882451574196,"45 %"
"harvest_65",25,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.10171072118002,1983,2.21180170617977,-0.0510557928250826,"65 %"
"harvest_85",25,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.01163897969841,1983,2.21180170617977,-0.0948576324697123,"85 %"
"harvest_45",26,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.16411232732314,1983,2.21125347104813,-0.0215492693099117,"45 %"
"harvest_65",26,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.08842407261767,1983,2.21125347104813,-0.0571497869017132,"65 %"
"harvest_85",26,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.99084787649581,1983,2.21125347104813,-0.104998919626976,"85 %"
"harvest_45",27,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.16483690854996,1983,2.21174598460511,-0.0214372142034148,"45 %"
"harvest_65",27,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.09341163559938,1983,2.21174598460511,-0.0549871452430125,"65 %"
"harvest_85",27,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.99278991748343,1983,2.21174598460511,-0.104246616415896,"85 %"
"harvest_45",28,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.1693465700508,1983,2.21047527111746,-0.0187815447985301,"45 %"
"harvest_65",28,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.0971198085231,1983,2.21047527111746,-0.052642663628572,"65 %"
"harvest_85",28,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",1.99530839024217,1983,2.21047527111746,-0.102408927242623,"85 %"
"harvest_45",29,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.16865493629276,1983,2.20922499665047,-0.0185346434356662,"45 %"
"harvest_65",29,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.11859997485852,1983,2.20922499665047,-0.0418862924650749,"65 %"
"harvest_85",29,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.01341231216118,1983,2.20922499665047,-0.0928108233744619,"85 %"
"harvest_45",30,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.17158013960529,1983,2.20980923420684,-0.0174511149455632,"45 %"
"harvest_65",30,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.10411765446335,1983,2.20980923420684,-0.0490099797067348,"65 %"
"harvest_85",30,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",2.0014711815245,1983,2.20980923420684,-0.0990236915325982,"85 %"
"harvest_45",0,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",1.19160400703549,1983,1.18446086843808,0.00601259687024741,"45 %"
"harvest_65",0,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",1.19582001119852,1983,1.18446086843808,0.00954444417792823,"65 %"
"harvest_85",0,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",1.20078870405753,1983,1.18446086843808,0.0136908865623416,"85 %"
"harvest_45",1,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",1.15672009065747,1983,1.15804974300166,-0.00114884207587242,"45 %"
